profile,scenario_id,objective_ry_offset,a_true,rep,budget,algorithm,estimate,abs_error,normalized_abs_error,k_max_budget,time_to_budget_seconds
realistic,1,0.3,0.3602728053304129,10,253,CABIQAE_latentt,0.38813821009667054,0.02786540476625765,0.07734529044095285,1,0.029415952919471623
realistic,1,0.3,0.3602728053304129,10,253,BIQAE,0.36524141713209257,0.004968611801679679,0.013791248543233433,1,0.026112759000315504
realistic,1,0.3,0.3602728053304129,10,253,BAE,0.25072593494019557,0.10954687039021732,0.30406644289942963,1,0.6157448659107122
realistic,1,0.3,0.3602728053304129,10,499,CABIQAE_latentt,0.38813821009667054,0.02786540476625765,0.07734529044095285,1,0.058018025718641654
realistic,1,0.3,0.3602728053304129,10,499,BIQAE,0.4082273778957801,0.047954572565367226,0.13310627906368674,1,0.051503030597460225
realistic,1,0.3,0.3602728053304129,10,499,BAE,0.25072593494019557,0.10954687039021732,0.30406644289942963,1,1.2144533126065036
realistic,1,0.3,0.3602728053304129,10,986,CABIQAE_latentt,0.3592997162967503,0.0009730890336626108,0.002700978312171447,3,0.11464082837390917
realistic,1,0.3,0.3602728053304129,10,986,BIQAE,0.41265728104037586,0.05238447570996296,0.14540224778253852,3,0.10176751136091337
realistic,1,0.3,0.3602728053304129,10,986,BAE,0.3078067661569827,0.05246603917343018,0.1456286413994323,7,2.3997013351302856
realistic,1,0.3,0.3602728053304129,10,1947,CABIQAE_latentt,0.3598849710690575,0.0003878342613554131,0.0010765016277032708,11,0.22637494203245553
realistic,1,0.3,0.3602728053304129,10,1947,BIQAE,0.41265728104037586,0.05238447570996296,0.14540224778253852,3,0.20095471056764538
realistic,1,0.3,0.3602728053304129,10,1947,BAE,0.3281446885694209,0.032128116760991976,0.08917719096651407,7,4.738558315921567
realistic,1,0.3,0.3602728053304129,10,3846,CABIQAE_latentt,0.35709311512661296,0.003179690203799934,0.008825784674154857,11,0.4471689918114145
realistic,1,0.3,0.3602728053304129,10,3846,BIQAE,0.3966761198674591,0.036403314537046205,0.10104374795555288,17,0.39695522179926257
realistic,1,0.3,0.3602728053304129,10,3846,BAE,0.34949658759273694,0.010776217737675953,0.029911271620384677,9,9.360295471512249
realistic,1,0.3,0.3602728053304129,10,7595,CABIQAE_latentt,0.3589136130245566,0.0013591923058562938,0.0037726752775851433,11,0.8830599305272213
realistic,1,0.3,0.3602728053304129,10,7595,BIQAE,0.3966761198674591,0.036403314537046205,0.10104374795555288,17,0.7838988324403015
realistic,1,0.3,0.3602728053304129,10,7595,BAE,0.3520620131125763,0.008210792217836604,0.022790485699597376,19,18.484514848189164
realistic,1,0.3,0.3602728053304129,11,128,CABIQAE_latentt,0.30823643563864034,0.052036369691772555,0.14443601882203969,1,0.01641508802608813
realistic,1,0.3,0.3602728053304129,11,128,BIQAE,0.3577546275094939,0.0025181778209190098,0.006989641692798717,1,0.011902446944602869
realistic,1,0.3,0.3602728053304129,11,128,BAE,0.3189937677574787,0.04127903757293422,0.11457716753024544,1,0.3393716891974624
realistic,1,0.3,0.3602728053304129,11,253,CABIQAE_latentt,0.30823643563864034,0.052036369691772555,0.14443601882203969,1,0.03244544742656482
realistic,1,0.3,0.3602728053304129,11,253,BIQAE,0.3577546275094939,0.0025181778209190098,0.006989641692798717,1,0.023525930288941607
realistic,1,0.3,0.3602728053304129,11,253,BAE,0.3189937677574787,0.04127903757293422,0.11457716753024544,1,0.6707893544293593
realistic,1,0.3,0.3602728053304129,11,499,CABIQAE_latentt,0.33445036844818576,0.02582243688222713,0.07167467680094503,1,0.06399319472670294
realistic,1,0.3,0.3602728053304129,11,499,BIQAE,0.3382527258138172,0.02202007951659568,0.06112057083076436,1,0.04640094551060024
realistic,1,0.3,0.3602728053304129,11,499,BAE,0.3189937677574787,0.04127903757293422,0.11457716753024544,1,1.3230193196057325
realistic,1,0.3,0.3602728053304129,11,986,CABIQAE_latentt,0.33445036844818576,0.02582243688222713,0.07167467680094503,1,0.12644747495096012
realistic,1,0.3,0.3602728053304129,11,986,BIQAE,0.3382527258138172,0.02202007951659568,0.06112057083076436,1,0.09168603662014398
realistic,1,0.3,0.3602728053304129,11,986,BAE,0.33881781012285495,0.021454995207557948,0.059552080784674194,5,2.614222543349203
realistic,1,0.3,0.3602728053304129,11,1947,CABIQAE_latentt,0.35830409685791265,0.001968708472500247,0.005464493693035498,9,0.2496888780218249
realistic,1,0.3,0.3602728053304129,11,1947,BIQAE,0.35035141127508235,0.009921394055330546,0.02753855941536151,9,0.1810473765714202
realistic,1,0.3,0.3602728053304129,11,1947,BAE,0.33881781012285495,0.021454995207557948,0.059552080784674194,5,5.162161553652026
realistic,1,0.3,0.3602728053304129,11,3846,CABIQAE_latentt,0.35829360530665255,0.0019792000237603413,0.005493614823203711,9,0.4932220980338668
realistic,1,0.3,0.3602728053304129,11,3846,BIQAE,0.35035141127508235,0.009921394055330546,0.02753855941536151,9,0.3576313355386143
realistic,1,0.3,0.3602728053304129,11,3846,BAE,0.3745957301461498,0.014322924815736882,0.0397557756339701,19,10.197058723855003
realistic,1,0.3,0.3602728053304129,11,7595,CABIQAE_latentt,0.3559508021447243,0.004322003185688594,0.011996473565982324,9,0.9740046371729637
realistic,1,0.3,0.3602728053304129,11,7595,BIQAE,0.35035141127508235,0.009921394055330546,0.02753855941536151,9,0.7062428480020218
realistic,1,0.3,0.3602728053304129,11,7595,BAE,0.3588177464362063,0.0014550588942066067,0.004038769711946882,19,20.136937339490057
realistic,1,0.3,0.3602728053304129,11,15000,CABIQAE_latentt,0.35812369178006886,0.0021491135503440284,0.005965239447848517,9,1.9236431280572028
realistic,1,0.3,0.3602728053304129,11,15000,BIQAE,0.34904841361325356,0.011224391717159332,0.03115525665853473,51,1.3948180013206486
realistic,1,0.3,0.3602728053304129,11,15000,BAE,0.3619047729846819,0.0016319676542689843,0.004529810827026692,21,39.77011982782763
realistic,1,0.3,0.3602728053304129,12,128,CABIQAE_latentt,0.42809039155894935,0.06781758622853645,0.18823953744257682,1,0.016531955882194724
realistic,1,0.3,0.3602728053304129,12,128,BIQAE,0.4401078496301608,0.07983504429974791,0.22159608807145384,1,0.013646513000130653
realistic,1,0.3,0.3602728053304129,12,128,BAE,0.2535517146544922,0.10672109067592067,0.29622299850815764,1,0.33460623726121186
realistic,1,0.3,0.3602728053304129,12,253,CABIQAE_latentt,0.42809039155894935,0.06781758622853645,0.18823953744257682,1,0.03267644404840051
realistic,1,0.3,0.3602728053304129,12,253,BIQAE,0.4401078496301608,0.07983504429974791,0.22159608807145384,1,0.026973185851820743
realistic,1,0.3,0.3602728053304129,12,253,BAE,0.2535517146544922,0.10672109067592067,0.29622299850815764,1,0.6613701408366142
realistic,1,0.3,0.3602728053304129,12,499,CABIQAE_latentt,0.42809039155894935,0.06781758622853645,0.18823953744257682,1,0.0644487967594935
realistic,1,0.3,0.3602728053304129,12,499,BIQAE,0.4401078496301608,0.07983504429974791,0.22159608807145384,1,0.05320007802394685
realistic,1,0.3,0.3602728053304129,12,499,BAE,0.2535517146544922,0.10672109067592067,0.29622299850815764,1,1.3044415030730057
realistic,1,0.3,0.3602728053304129,12,986,CABIQAE_latentt,0.34964490844011753,0.010627896890295363,0.029499581242465194,3,0.12734772265503125
realistic,1,0.3,0.3602728053304129,12,986,BIQAE,0.3831718230118348,0.022899017681421885,0.0635602169872932,3,0.10512079545413143
realistic,1,0.3,0.3602728053304129,12,986,BAE,0.3359261733420736,0.024346631988339307,0.0675783229489402,5,2.5775136714027727
realistic,1,0.3,0.3602728053304129,12,1947,CABIQAE_latentt,0.3760184655744979,0.015745660244085025,0.04370482592946305,9,0.2514665476768213
realistic,1,0.3,0.3602728053304129,12,1947,BIQAE,0.3831718230118348,0.022899017681421885,0.0635602169872932,3,0.20757625633792484
realistic,1,0.3,0.3602728053304129,12,1947,BAE,0.3359261733420736,0.024346631988339307,0.0675783229489402,5,5.089674562090465
realistic,1,0.3,0.3602728053304129,12,3846,CABIQAE_latentt,0.3753221826632468,0.015049377332833902,0.041772171282902795,9,0.4967336118978196
realistic,1,0.3,0.3602728053304129,12,3846,BIQAE,0.3841427278608234,0.02386992253041048,0.06625513271399691,15,0.4100350703008007
realistic,1,0.3,0.3602728053304129,12,3846,BAE,0.3587606647938145,0.001512140536598372,0.004197209765004493,11,10.053871785207976
realistic,1,0.3,0.3602728053304129,12,7595,CABIQAE_latentt,0.3645366175485112,0.004263812218098295,0.011834954387378402,9,0.9809391009786635
realistic,1,0.3,0.3602728053304129,12,7595,BIQAE,0.3841427278608234,0.02386992253041048,0.06625513271399691,15,0.8097286424686899
realistic,1,0.3,0.3602728053304129,12,7595,BAE,0.35681379821925263,0.0034590071111602616,0.009601077461253124,19,19.85417478124144
realistic,1,0.3,0.3602728053304129,13,128,CABIQAE_latentt,0.31622673796324063,0.04404606736717226,0.12225754127286069,1,0.016581140229767508
realistic,1,0.3,0.3602728053304129,13,128,BIQAE,0.4176481349526905,0.05737532962227759,0.15925523318269225,1,0.013959655882881991
realistic,1,0.3,0.3602728053304129,13,128,BAE,0.49496477183283977,0.13469196650242687,0.3738610422701718,1,0.3100928629298888
realistic,1,0.3,0.3602728053304129,13,253,CABIQAE_latentt,0.31622673796324063,0.04404606736717226,0.12225754127286069,1,0.03277365998539984
realistic,1,0.3,0.3602728053304129,13,253,BIQAE,0.4176481349526905,0.05737532962227759,0.15925523318269225,1,0.027592132331008937
realistic,1,0.3,0.3602728053304129,13,253,BAE,0.49496477183283977,0.13469196650242687,0.3738610422701718,1,0.6129179243848583
realistic,1,0.3,0.3602728053304129,13,499,CABIQAE_latentt,0.3225568731644616,0.037715932165951316,0.10468714709499467,1,0.06464053886448427
realistic,1,0.3,0.3602728053304129,13,499,BIQAE,0.4176481349526905,0.05737532962227759,0.15925523318269225,1,0.05442084598092276
realistic,1,0.3,0.3602728053304129,13,499,BAE,0.39920464009934276,0.03893183476892986,0.10806209681362088,3,1.2088776453282382
realistic,1,0.3,0.3602728053304129,13,986,CABIQAE_latentt,0.3225568731644616,0.037715932165951316,0.10468714709499467,1,0.12772659583242785
realistic,1,0.3,0.3602728053304129,13,986,BIQAE,0.3978347477833547,0.03756194245294181,0.10425972179191559,3,0.10753297422282533
realistic,1,0.3,0.3602728053304129,13,986,BAE,0.39920464009934276,0.03893183476892986,0.10806209681362088,3,2.3886840847567994
realistic,1,0.3,0.3602728053304129,13,1947,CABIQAE_latentt,0.35620224204651835,0.004070563283894546,0.01129855826936856,9,0.25221468771372924
realistic,1,0.3,0.3602728053304129,13,1947,BIQAE,0.3978347477833547,0.03756194245294181,0.10425972179191559,3,0.2123394531560253
realistic,1,0.3,0.3602728053304129,13,1947,BAE,0.39920464009934276,0.03893183476892986,0.10806209681362088,3,4.716803157222605
realistic,1,0.3,0.3602728053304129,13,3846,CABIQAE_latentt,0.35454865745183295,0.005724147878579944,0.015888370684349104,9,0.4982114478412956
realistic,1,0.3,0.3602728053304129,13,3846,BIQAE,0.38874084052937286,0.028468035198959962,0.07901799630102915,15,0.4194440353559698
realistic,1,0.3,0.3602728053304129,13,3846,BAE,0.3883870589230135,0.028114253592600613,0.0780360137557885,17,9.317321490846501
realistic,1,0.3,0.3602728053304129,13,7595,CABIQAE_latentt,0.35195256452960466,0.008320240800808232,0.02309427932862594,9,0.9838575003522206
realistic,1,0.3,0.3602728053304129,13,7595,BIQAE,0.38874084052937286,0.028468035198959962,0.07901799630102915,15,0.828309268988193
realistic,1,0.3,0.3602728053304129,13,7595,BAE,0.34992246574185226,0.01035033958856063,0.02872917254764245,21,18.399650734003945
realistic,1,0.3,0.3602728053304129,14,128,CABIQAE_latentt,0.30024605813718586,0.06002674719322704,0.16661470503768774,1,0.015947122330261954
realistic,1,0.3,0.3602728053304129,14,128,BIQAE,0.40267490687095653,0.042402101540543635,0.11769442742606087,1,0.014167728432107205
realistic,1,0.3,0.3602728053304129,14,128,BAE,0.3068725837537787,0.05340022157663421,0.14822162757374893,1,0.2794162852916295
realistic,1,0.3,0.3602728053304129,14,253,CABIQAE_latentt,0.30024605813718586,0.06002674719322704,0.16661470503768774,1,0.0315204839809084
realistic,1,0.3,0.3602728053304129,14,253,BIQAE,0.40267490687095653,0.042402101540543635,0.11769442742606087,1,0.0280034007290869
realistic,1,0.3,0.3602728053304129,14,253,BAE,0.3068725837537787,0.05340022157663421,0.14822162757374893,1,0.5522837513967364
realistic,1,0.3,0.3602728053304129,14,499,CABIQAE_latentt,0.3462024049520905,0.014070400378322412,0.039054850019607186,1,0.06216885970938059
realistic,1,0.3,0.3602728053304129,14,499,BIQAE,0.40267490687095653,0.042402101540543635,0.11769442742606087,1,0.05523200380954294
realistic,1,0.3,0.3602728053304129,14,499,BAE,0.3068725837537787,0.05340022157663421,0.14822162757374893,1,1.089286924691587
realistic,1,0.3,0.3602728053304129,14,986,CABIQAE_latentt,0.3462024049520905,0.014070400378322412,0.039054850019607186,1,0.12284267670029912
realistic,1,0.3,0.3602728053304129,14,986,BIQAE,0.3905496926661378,0.030276887335724922,0.08403878085651628,3,0.10913578307857581
realistic,1,0.3,0.3602728053304129,14,986,BAE,0.34091220932078964,0.019360596009623254,0.053738710563699894,5,2.152378572637083
realistic,1,0.3,0.3602728053304129,14,1947,CABIQAE_latentt,0.3534086825640052,0.006864122766407688,0.019052569788364882,9,0.24257068107046897
realistic,1,0.3,0.3602728053304129,14,1947,BIQAE,0.3905496926661378,0.030276887335724922,0.08403878085651628,3,0.2155044316977557
realistic,1,0.3,0.3602728053304129,14,1947,BAE,0.3406416489487581,0.019631156381654802,0.05448969805992074,9,4.250183652053145
realistic,1,0.3,0.3602728053304129,14,3846,CABIQAE_latentt,0.357555814701247,0.0027169906291659163,0.007541481313512169,9,0.4791611912670897
realistic,1,0.3,0.3602728053304129,14,3846,BIQAE,0.38744855095216924,0.027175745621756342,0.07543102121414065,15,0.42569596523347114
realistic,1,0.3,0.3602728053304129,14,3846,BAE,0.3406416489487581,0.019631156381654802,0.05448969805992074,9,8.39558619712193
realistic,1,0.3,0.3602728053304129,14,7595,CABIQAE_latentt,0.3571631393320487,0.0031096659983642083,0.008631420280285313,9,0.9462374538932777
realistic,1,0.3,0.3602728053304129,14,7595,BIQAE,0.38744855095216924,0.027175745621756342,0.07543102121414065,15,0.8406554487644861
realistic,1,0.3,0.3602728053304129,14,7595,BAE,0.35794947256822235,0.002323332762190544,0.006448815252818687,21,16.579427240546295
realistic,1,0.3,0.3602728053304129,15,128,CABIQAE_latentt,0.3242175660747743,0.03605523925563858,0.10007760431035491,1,0.01624374333381032
realistic,1,0.3,0.3602728053304129,15,128,BIQAE,0.38021489668108377,0.019942091350670876,0.055352752291091226,1,0.013299731373348656
realistic,1,0.3,0.3602728053304129,15,128,BAE,0.30169419787630836,0.058578607454104537,0.1625951406473242,1,0.35343767009105265
realistic,1,0.3,0.3602728053304129,15,253,CABIQAE_latentt,0.3242175660747743,0.03605523925563858,0.10007760431035491,1,0.03210677393323446
realistic,1,0.3,0.3602728053304129,15,253,BIQAE,0.38021489668108377,0.019942091350670876,0.055352752291091226,1,0.026287750292634457
realistic,1,0.3,0.3602728053304129,15,253,BAE,0.30169419787630836,0.058578607454104537,0.1625951406473242,1,0.6985916447893463
realistic,1,0.3,0.3602728053304129,15,499,CABIQAE_latentt,0.32777356467364493,0.03249924065676796,0.09020731006039243,1,0.06332521815290117
realistic,1,0.3,0.3602728053304129,15,499,BIQAE,0.38021489668108377,0.019942091350670876,0.055352752291091226,1,0.05184817152578891
realistic,1,0.3,0.3602728053304129,15,499,BAE,0.30169419787630836,0.058578607454104537,0.1625951406473242,1,1.377854666995588
realistic,1,0.3,0.3602728053304129,15,986,CABIQAE_latentt,0.32777356467364493,0.03249924065676796,0.09020731006039243,1,0.1251275853682576
realistic,1,0.3,0.3602728053304129,15,986,BIQAE,0.388491242941654,0.0282184376112411,0.07832519466841646,3,0.10244949323532637
realistic,1,0.3,0.3602728053304129,15,986,BAE,0.37700314943179497,0.016730344101382078,0.04643798769667993,7,2.72257455242014
realistic,1,0.3,0.3602728053304129,15,1947,CABIQAE_latentt,0.36097151992529225,0.0006987145948793572,0.0019394042085373415,9,0.24708256461663042
realistic,1,0.3,0.3602728053304129,15,1947,BIQAE,0.388491242941654,0.0282184376112411,0.07832519466841646,3,0.2023013826867956
realistic,1,0.3,0.3602728053304129,15,1947,BAE,0.37700314943179497,0.016730344101382078,0.04643798769667993,7,5.376118309900622
realistic,1,0.3,0.3602728053304129,15,3846,CABIQAE_latentt,0.3659917297690949,0.005718924438681994,0.01587387211598461,9,0.488073725483082
realistic,1,0.3,0.3602728053304129,15,3846,BIQAE,0.38787911436302025,0.027606309032607357,0.07662612504790389,15,0.3996153661085854
realistic,1,0.3,0.3602728053304129,15,3846,BAE,0.36173125049184407,0.0014584451614311766,0.004048168887167627,15,10.619697493517098
realistic,1,0.3,0.3602728053304129,15,7595,CABIQAE_latentt,0.36687013580417394,0.006597330473761043,0.018312041253600888,9,0.9638377392210108
realistic,1,0.3,0.3602728053304129,15,7595,BIQAE,0.38787911436302025,0.027606309032607357,0.07662612504790389,15,0.789152029535805
realistic,1,0.3,0.3602728053304129,15,7595,BAE,0.3503312510550741,0.009941554275338771,0.0275945176217816,21,20.97155550266832
realistic,1,0.3,0.3602728053304129,16,128,CABIQAE_latentt,0.45205855936573125,0.09178575403531836,0.254767367054363,1,0.015350973930260609
realistic,1,0.3,0.3602728053304129,16,128,BIQAE,0.38770159213395317,0.027428786803540273,0.07613338114261725,1,0.013877683749888093
realistic,1,0.3,0.3602728053304129,16,128,BAE,0.32644394078337374,0.03382886454703915,0.09389791304401693,1,0.34668121786759243
realistic,1,0.3,0.3602728053304129,16,253,CABIQAE_latentt,0.45205855936573125,0.09178575403531836,0.254767367054363,1,0.030342159409030737
realistic,1,0.3,0.3602728053304129,16,253,BIQAE,0.38770159213395317,0.027428786803540273,0.07613338114261725,1,0.027430109286888184
realistic,1,0.3,0.3602728053304129,16,253,BAE,0.32644394078337374,0.03382886454703915,0.09389791304401693,1,0.6852370946914131
realistic,1,0.3,0.3602728053304129,16,499,CABIQAE_latentt,0.45205855936573125,0.09178575403531836,0.254767367054363,1,0.05984481243125034
realistic,1,0.3,0.3602728053304129,16,499,BIQAE,0.38770159213395317,0.027428786803540273,0.07613338114261725,1,0.054101282743704356
realistic,1,0.3,0.3602728053304129,16,499,BAE,0.28925997523705393,0.07101283009335896,0.19710849401533867,3,1.3515150602806922
realistic,1,0.3,0.3602728053304129,16,986,CABIQAE_latentt,0.3749138378414918,0.0146410325110789,0.04063873901792653,3,0.11825047105653876
realistic,1,0.3,0.3602728053304129,16,986,BIQAE,0.3742031342947429,0.013930328964329997,0.0386660573826943,3,0.10690153263585671
realistic,1,0.3,0.3602728053304129,16,986,BAE,0.28925997523705393,0.07101283009335896,0.19710849401533867,3,2.670528756386298
realistic,1,0.3,0.3602728053304129,16,1947,CABIQAE_latentt,0.3631188432460506,0.0028460379156377003,0.007899674561968523,11,0.23350270501732348
realistic,1,0.3,0.3602728053304129,16,1947,BIQAE,0.3742031342947429,0.013930328964329997,0.0386660573826943,3,0.2110925801643134
realistic,1,0.3,0.3602728053304129,16,1947,BAE,0.34177320018746504,0.01849960514294785,0.05134888026305932,5,5.2733463374078315
