profile,scenario_id,objective_ry_offset,a_true,rep,algorithm,final_queries,final_estimate,final_abs_error,final_nrmse,coverage,runtime_seconds,k_max
realistic,2,-0.5012253030340587,0.3275653106895712,13,BIQAE,50048,0.34678828160249087,0.01922297091291969,0.05868439143465047,0.0,5.2669639000087045,585
realistic,2,-0.5012253030340587,0.3275653106895712,13,CABIQAE_latentt,14080,0.3248744162936821,0.0026908943958890985,0.00821483321974597,1.0,2.5858214999898337,9
realistic,2,-0.5012253030340587,0.3275653106895712,14,BAE,17508,0.3293453742991137,0.001780063609542526,0.005434225027660105,1.0,16.24428609997267,53
realistic,2,-0.5012253030340587,0.3275653106895712,14,BIQAE,83136,0.30769682606724413,0.019868484622327043,0.06065503267272435,0.0,9.584793700021692,955
realistic,2,-0.5012253030340587,0.3275653106895712,14,CABIQAE_latentt,25728,0.3250789220375353,0.0024863886520358758,0.007590512703563381,1.0,3.6896632999996655,25
realistic,2,-0.5012253030340587,0.3275653106895712,15,BAE,16356,0.3293471487155931,0.0017818380260219424,0.005439642012980319,1.0,14.852847100002691,45
realistic,2,-0.5012253030340587,0.3275653106895712,15,BIQAE,49920,0.32561450946126536,0.0019508012283058207,0.005955457322996471,0.0,6.101813099987339,591
realistic,2,-0.5012253030340587,0.3275653106895712,15,CABIQAE_latentt,20416,0.3274980685145016,6.724217506959285e-05,0.00020527868145756516,1.0,3.276307000021916,17
realistic,2,-0.5012253030340587,0.3275653106895712,16,BAE,16100,0.32958113376179765,0.0020158230722264747,0.006153957719096942,1.0,15.42115609999746,37
realistic,2,-0.5012253030340587,0.3275653106895712,16,BIQAE,32576,0.31881527442294944,0.008750036266621741,0.02671234096248373,0.0,3.695951099973172,381
realistic,2,-0.5012253030340587,0.3275653106895712,16,CABIQAE_latentt,18432,0.328099211070117,0.0005339003805458487,0.0016299051307414483,1.0,2.9542438000207767,19
realistic,2,-0.5012253030340587,0.3275653106895712,17,BAE,16292,0.3256521435463314,0.0019131671432398023,0.005840566997806684,1.0,15.33395219995873,43
realistic,2,-0.5012253030340587,0.3275653106895712,17,BIQAE,35968,0.32170117909959695,0.005864131589974231,0.017902175226153852,0.0,5.404397599981166,423
realistic,2,-0.5012253030340587,0.3275653106895712,17,CABIQAE_latentt,14720,0.32790478136014867,0.0003394706705774908,0.0010363449959425103,1.0,2.3329207999631763,27
realistic,2,-0.5012253030340587,0.3275653106895712,18,BAE,16932,0.3278256452664525,0.0002603345768813492,0.0007947562467262122,1.0,15.945087800035253,45
realistic,2,-0.5012253030340587,0.3275653106895712,18,BIQAE,52544,0.3311775691046129,0.0036122584150417025,0.011027597542112714,0.0,6.781314300023951,611
realistic,2,-0.5012253030340587,0.3275653106895712,18,CABIQAE_latentt,19072,0.3277454588356631,0.00018014814609190744,0.0005499610007930027,1.0,3.0078205000027083,19
